thumbnailUrl,logoUrl,name,date,city,state,eventType
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/757/thumb/Untitled_design_%2817%29.png?1699480890,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/757/thumb/Untitled_design_%2817%29.png?1699480888,HackUNT,Nov 11th - 12th,Denton,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/759/thumb/Untitled_design_%2816%29.png?1696344717,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/759/thumb/Untitled_design_%2816%29.png?1696344716,MadHacks,Nov 11th - 12th,Madison,Wisconsin,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/760/thumb/image0.jpeg?1696963679,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/760/thumb/image1.jpeg?1696963674,AI ATL,Nov 17th - 19th,Atlanta,Georgia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/805/thumb/Banner_3X3_UniHack_5.png?1697802745,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/805/thumb/LOGO_100x100.png?1697802744,UniHack 5,Nov 17th - 19th,Timișoara,"județul Timiș, Romania",In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/664/thumb/MLH_Preview-2.pdf.png?1695648221,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/664/thumb/unnamed.jpg?1695648262,BostonHacks,Nov 18th - 19th,Boston,Massachusetts,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/745/thumb/squareBacksplash.png?1697210316,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/745/thumb/100x100_Logo.png?1697210316,MHacks,Nov 18th - 19th,Ann Arbor,Michigan,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/661/thumb/_1656603159928_300x300.png?1688386773,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/661/thumb/Hack_Western_10_-_f2023_-_Event_Vector_Logo_%28AI__SVG__EPS__or_PSD%29.svg_xml.png?1687956689,Hack Western 10,Nov 24th - 26th,London,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/742/thumb/devpost-thumbnail.jpg?1696596693,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/742/thumb/event-icon.jpg?1696596693,Web3Apps,Nov 24th - 26th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/808/thumb/HS23_MLH_EventBackground300x300MLH.png?1698331642,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/808/thumb/HackSussex-Circle-White-Trans_%28Custom%29.png?1698331642,HackSussex GameJam,Nov 25th - 26th,Brighton,East Sussex,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/732/thumb/Dec-generic_IG.png?1694529226,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/732/thumb/icon.png?1694529225,Global Hack Week: Cloud,Dec 4th - 11th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/840/thumb/devpost-thumbnail_%281%29.png?1701788063,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/840/thumb/event-icon.jpg?1701787382,All In Open Source Hackathon,Dec 16th - 17th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/804/thumb/event-hero-image.jpg?1697732691,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/804/thumb/event-icon.jpg?1697732691,Web3Apps,Dec 29th - 31st,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/815/thumb/IG_%288%29.jpg?1701900236,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/815/thumb/hero-without-BG_%282%29.png?1701900234,Global Hack Week: Beginners,Jan 5th - 11th,Everywhere,Online,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/837/thumb/Bre%CC%81beufHx_logo.png?1701468982,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/837/thumb/Bre%CC%81beufHx_logo.png?1701468982,BrébeufHx 7.0,Jan 12th - 13th,Montreal,Quebec,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/818/thumb/logo_glitch.png?1701661277,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/818/thumb/logo_glitch.png?1701661277,SB Hacks,Jan 12th - 14th,Goleta,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/827/thumb/backgroundshehacks.png?1702274911,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/827/thumb/shehacks_logo.png?1702274910,SheHacks+,Jan 12th - 14th,London,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/838/thumb/DH10_MLH_Icon.png?1701469019,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/838/thumb/DeltaHacksXlogo.png?1701469018,DeltaHacks,Jan 13th - 14th,"Hamilton, Ontario",Canada,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/809/thumb/hackfree_back.png?1698334700,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/809/thumb/hackfreelogo.png?1698334699,HackFRee,Jan 13th - 14th,Englishtown,New Jersey,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/823/thumb/main_logo_%282%29.png?1701459212,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/823/thumb/main_logo_%282%29.png?1701459210,BoilerMake XI,Jan 19th - 21st,West Lafayette,Indiana,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/839/thumb/CruzHacks_2024_Logo.jpeg?1701708988,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/839/thumb/CruzHacks_2024_Logo.jpeg?1701708987,CruzHacks,Jan 19th - 21st,Santa Cruz,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/836/thumb/background.png?1701468933,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/836/thumb/LOGO_%281%29.png?1701468933,Hackville 2024,Jan 19th - 21st,Mississsauga,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/820/thumb/Logo_Banner.png?1701662390,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/820/thumb/Logo_Brick.png?1701662390,Rice Datathon 2024,Jan 19th - 21st,Houston,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/835/thumb/Backsplash-Poster-300x300.png?1701469036,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/835/thumb/Logo-100x100-color.png?1701469036,Techacks 4.0,Jan 19th - 21st,Rajpura,Punjab,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/875/thumb/social-instagram.png?1703156664,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/875/thumb/event-icon.png?1703156664,Web3Apps,Jan 19th - 21st,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/833/thumb/HackConcordia_ConUHacksVIII_MLH_background_banner.png?1703892717,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/833/thumb/Screenshot_2023-12-01_at_5.13.20_PM.png?1701468868,ConUHacks VIII,Jan 20th - 21st,Montreal,Quebec,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/834/thumb/bg_splash_2650x1440.png?1701709562,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/834/thumb/frost_hacks_vector_png_logo.png?1701709562,Frost Hacks,Jan 20th - 21st,Hyderabad,India,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/633/thumb/nwHacks_2024_event_background_square.png?1701402731,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/633/thumb/nwHacks_2024_event_logo_square.png?1701402731,nwHacks,Jan 20th - 21st,Vancouver,Canada,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/832/thumb/mlh.io_banner__1_.png?1701469067,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/832/thumb/roselogo.png?1701469066,Rose Hack,Jan 20th - 21st,Riverside,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/831/thumb/Copy_of_UTRA_ECF_Display.png?1701709477,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/831/thumb/Copy_of_UTRA_Logo_Chrome.png?1701709475,UTRA Hacks,Jan 20th - 21st,Toronto,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/648/thumb/hoyabacksplash.png?1687371753,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/648/thumb/hoyadog.png?1687371753,HoyaHacks,Jan 26th - 28th,Washington,District of Columbia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/830/thumb/Uof-THacks-11-BGBanner.png?1701709180,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/830/thumb/UofTHacks_-_s2024_-_Event_Logo_Square_%28100px_by_100px%29.png?1701709177,UofTHacks,Jan 26th - 28th,Toronto,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/826/thumb/Gunnhacks_logo_%282%29.png?1701459888,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/826/thumb/Gunnhacks_logo_%282%29.png?1701459888,Gunnhacks 10.0,Jan 27th - 28th,Palo Alto,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/825/thumb/school.jpg?1701459745,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/825/thumb/hackbi_logo_%281%29.png?1701459745,Hack BI VII,Jan 27th - 28th,Alexandria,Virginia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/819/thumb/hacktamslogo2024temp.jpeg?1701835142,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/819/thumb/hacktamslogo2024temp.jpeg?1701835141,hackTAMS,Jan 27th - 28th,Denton,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/829/thumb/backsplash_%281%29.png?1701462327,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/829/thumb/icon_%281%29.png?1701462327,McHacks,Jan 27th - 28th,Montreal,Quebec,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/817/thumb/pechacks-banner.png?1701665560,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/817/thumb/favicon.png?1701458544,PEC Hacks,Jan 27th - 28th,Chennai,Tamil Nadu,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/906/thumb/Screenshot_2024-01-22_at_10.42.42_AM.png?1705938187,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/906/thumb/Screenshot_2024-01-22_at_10.42.06_AM.png?1705938187,Royal Hackaway v7,Jan 27th - 28th,London,United Kingdom,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/811/thumb/SH9-Event-Background.png?1700065079,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/811/thumb/SH9-Logo-Square.png?1700065079,SpartaHack 9,Jan 27th - 28th,East Lansing,Michigan,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/824/thumb/tamuhack_splash.png?1701459425,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/824/thumb/tamuhack_icon.png?1701459424,TAMUhack,Jan 27th - 28th,College Station,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/905/thumb/RTC_BlackWingsHacks_Background.png?1705679542,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/905/thumb/RTC_BlackWingsHacks_Logo.png?1705679542,Black Wings Hacks 2024,Feb 2nd - 4th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/810/thumb/Hack_Davidson_word_Robotic_%281%29.png?1699563047,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/810/thumb/Hack_Davidson_logo_Robotic_%281%29_%281%29.png?1699563047,Hack@Davidson,Feb 2nd - 4th,Davidson,North Carolina,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/881/thumb/QHacksLogo_WhiteBG_%281%29.jpg?1703581880,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/881/thumb/QHacksLogo_WhiteBG_%281%29.jpg?1703581880,QHacks,Feb 2nd - 4th,Kingston,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/888/thumb/Screenshot_2024-01-30_at_9.49.28_AM.png?1706626374,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/888/thumb/Screenshot_2024-01-30_at_9.48.28_AM.png?1706626374,QWER Hacks 2024,Feb 2nd - 4th,Los Angeles,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/878/thumb/Change_the_colors___Add_your_logo!_%2853%29.png?1703581605,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/878/thumb/Change_the_colors___Add_your_logo!_%2854%29.png?1703581605,Auburn Hacks,Feb 3rd - 4th,Auburn,Alabama,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/877/thumb/MLH_Event_Banner.png?1703575338,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/877/thumb/MLH_Event_Logo.png?1703575338,Diversion 2K24,Feb 3rd - 4th,Kolkata,West Bengal,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/814/thumb/MLH_Background.png?1700576339,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/814/thumb/MLH_Logo.png?1700576338,Hack@Brown,Feb 3rd - 4th,Providence,Rhode Island,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/894/thumb/418430712_391565603533985_7461897475006443736_n.jpg?1705098778,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/894/thumb/Screenshot_2024-01-12_at_5.31.13_PM.png?1705098778,Hack_NCState 2024,Feb 3rd - 4th,Raleigh,North Carolina,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/903/thumb/HackViolet-Logo-Background-Transparent__2_.png?1704811842,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/903/thumb/HackViolet-Logo-Background-Transparent__2_.png?1704811842,HackViolet,Feb 3rd - 4th,Blacksburg,Virginia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/884/thumb/miniature_carree_100x100_2.png?1703582458,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/884/thumb/miniature_carree_100x100_2.png?1703582458,PolyHacks,Feb 3rd - 4th,Montreal,Quebec,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/816/thumb/IG_%283%29.jpg?1701193756,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/816/thumb/icon_%288%29.png?1701193756,Global Hack Week: AI/ML,Feb 9th - 15th,Everywhere,Online,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/656/thumb/banner.png?1703708539,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/656/thumb/Hacklytics_2024_Logo.png?1702607898,Hacklytics,Feb 9th - 11th,Atlanta,Georgia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/654/thumb/WhatsApp_Image_2023-06-28_at_6.38.12_PM.jpeg?1687957950,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/654/thumb/WhatsApp_Image_2023-06-28_at_6.38.02_PM.jpeg?1687957950,Hack This Fall 4.0,Feb 9th - 11th,Gandhinagar,Gujarat,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/885/thumb/SBUHacks_Backsplash-01.png?1705126042,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/885/thumb/SBUHacks_Logo-01.png?1705126042,SBUHacks,Feb 9th - 11th,Stony Brook,New York,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/651/thumb/Event_Splash.png?1688046177,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/651/thumb/Event_Logo_Square.png?1687788980,UGAHacks 9,Feb 9th - 11th,Athens,Georgia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/650/thumb/logo.png?1704816210,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/650/thumb/logo.png?1704816210,Hacklahoma,Feb 10th - 11th,Norman,Oklahoma,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/895/thumb/banner_300x300.png?1705098577,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/895/thumb/deerhacks-deer_100x100.png?1705098576,DeerHacks III,Feb 16th - 18th,Mississauga,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/900/thumb/EH_24_-_MLH_Backsplash.png?1706023113,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/900/thumb/EH_2024_Logo_%28White_Background%29.PNG?1706023105,ElleHacks 2024,Feb 16th - 18th,Toronto,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/876/thumb/devpost-thumbnail.png?1703157543,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/876/thumb/event-icon.png?1703157543,Web3Apps,Feb 16th - 18th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/879/thumb/cch24_simple_emblem_d2_%282%29.png?1703581742,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/879/thumb/cch24_simple_emblem_d2_%282%29.png?1703581742,CrimsonCode 2024,Feb 17th - 18th,Pullman,Washington,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/887/thumb/backdrop_2024.png?1703777381,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/887/thumb/Logo_Sticker_2024__2_.png?1703777380,Hack(H)er413,Feb 17th - 18th,Amherst,Massachusetts,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/893/thumb/Banner.jpg?1706123845,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/893/thumb/hacktcnj24logo.png?1706123844,Hack TCNJ,Feb 17th - 18th,Ewing,New Jersey,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/890/thumb/Untitled_design.png?1704813769,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/890/thumb/Untitled_design.png?1704813769,MakeUofT 2024,Feb 17th - 18th,Toronto,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/901/thumb/hackbeanpot-logo-white-14f9186b7c731166bffd4416f3ce0684.png?1708445468,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/901/thumb/HackBeanpot_-_s2024_-_Event_Logo_Square_%28100px_by_100px%29.png?1708445895,HackBeanpot,Feb 23rd - 25th,Boston,MA,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/902/thumb/MLH_300x300.png?1706124027,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/902/thumb/MLH_100x100.png?1706124027,BrickHack X,Feb 24th - 25th,Rochester,New York,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/892/thumb/NSBE_HACKS.jpg?1705097926,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/892/thumb/nsbehacks_2024__logo.png?1705097926,NSBEHacks 2024,Feb 24th - 25th,Toronto,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/883/thumb/square_%281%29.png?1704900347,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/883/thumb/100x100.png?1703582060,Pearl Hacks,Feb 24th - 25th,Chapel Hill,North Carolina,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/897/thumb/backsplash2.jpg?1705180055,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/897/thumb/Logo_%281%29.jpg?1705098269,RevolutionUC,Feb 24th - 25th,Cincinnati,Ohio,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/880/thumb/MLH_web_banner.png?1703795359,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/880/thumb/MLH_web_logo.png?1703795359,RowdyHacks,Feb 24th - 25th,San Antonio,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/916/thumb/CEWIT-Revised_4C_CMYK_OUTLINED.png?1707107892,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/916/thumb/CEWIT-Revised_4C_CMYK_OUTLINED.png?1707107892,Hack@CEWIT,Mar 1st - 3rd,Stony Brook,New York,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/925/thumb/Backsplash.png?1707247625,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/925/thumb/logo.png?1707247625,uOttaHack,Mar 1st - 3rd,Ottawa,Ontario,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/929/thumb/athenabacksplash1.png?1708104160,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/929/thumb/athenalogo_1.png?1708104159,AthenaHacks,Mar 2nd - 3rd,Los Angeles,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/918/thumb/CUhackit_RGB_Full_Bug_Color_PREFERRED__1_.png?1707108201,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/918/thumb/CUhackit_RGB_Full_Bug_Color_PREFERRED__1_.png?1707108200,CUhackit 2024,Mar 2nd - 3rd,Clemson,South Carolina,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/910/thumb/HNlogo_black.png?1707107354,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/910/thumb/HNlogo_black.png?1707107353,HackNITR 5.0,Mar 2nd - 3rd,Rourkela,Odisha,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/917/thumb/htblogo.png?1707108039,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/917/thumb/htblogo.png?1707108037,HackTheBurgh,Mar 2nd - 3rd,Edinburgh,UK,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/909/thumb/Backsplash.png?1707336261,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/909/thumb/Logo_%284%29.png?1707107302,HenHacks,Mar 2nd - 3rd,Newark,Delaware,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/912/thumb/Screenshot_2024-02-04_233204.png?1707107551,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/912/thumb/Screenshot_2024-02-04_233204.png?1707107551,InnovateHER Hackathon,Mar 2nd - 3rd,West Lafayette,Indiana,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/908/thumb/MLH_Backsplash.png?1706123702,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/908/thumb/MLH_logo.png?1706123702,WiCHacks,Mar 2nd - 3rd,Rochester,New York,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/927/thumb/spec_logo-Da0CixX7.png?1708561051,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/927/thumb/spec_logo-Da0CixX7.png?1708561051,Electrothon: Sorcerers of cipher,Mar 8th - 10th,Hamirpur,Himachal Pradesh,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/841/thumb/IG_%2810%29.jpg?1702312177,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/841/thumb/icon_%289%29.png?1702306299,Global Hack Week: Games,Mar 8th - 14th,Everywhere,Online,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/922/thumb/MercedTower.png?1708561250,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/922/thumb/hmIXlogo.png?1708561250,HackMerced IX,Mar 8th - 10th,Merced,California,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/943/thumb/social-instagram.png?1708518012,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/943/thumb/event-icon.jpg?1708439756,All In Open Source Hackathon,Mar 9th - 10th,Everywhere,Worldwide,Digital Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/671/thumb/cmd-f_2024_Event_Background_Square.png?1688045252,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/671/thumb/cmd-f_2024_Event_Logo_Square.png?1688045252,cmd-f,Mar 9th - 10th,Vancouver,Canada,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/904/thumb/cCmN1NTx_400x400.jpg?1705527107,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/904/thumb/cCmN1NTx_400x400.jpg?1705527107,GrizzHacks,Mar 9th - 10th,Rochester Hills,Michigan,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/914/thumb/MicrosoftTeams-image_%281%29.png?1708542832,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/914/thumb/MicrosoftTeams-image_%281%29.png?1708542832,HackPSU,Mar 16th - 17th,State College,Pennsylvania,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/940/thumb/FHbackdrop_%281%29.png?1708115467,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/940/thumb/FHlogo_%281%29.png?1708115467,FormulaHacks,Mar 22nd - 23rd,Austin,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/919/thumb/image002.png?1708099375,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/919/thumb/6543f13d9cb240029d6292d8_logo-transparant-p-500.png?1707108319,HackTheChains,Mar 22nd - 24th,Dallas,Texas,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/213/005/thumb/Screenshot_2024-03-18_at_10.29.30%E2%80%AFAM.png?1710772252,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/213/005/thumb/Screenshot_2024-03-18_at_10.29.56%E2%80%AFAM.png?1710772252,HackRU Spring,Mar 23rd - 24th,Piscataway,New jersey,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/915/thumb/logo-name-stacked-color.png?1709229922,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/915/thumb/owl-outline-color_-_Copy.png?1709229875,HooHacks,Mar 23rd - 24th,Charlottesville,Virginia,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/911/thumb/logo-large.png?1707505931,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/911/thumb/logo-large.png?1707505931,Uncommon Hacks,Mar 23rd - 24th,Chicago,Illinois,In-Person Only
https://s3.amazonaws.com/assets.mlh.io/events/splashes/000/212/632/thumb/23_24Logo.png?1706723396,https://s3.amazonaws.com/assets.mlh.io/events/logos/000/212/632/thumb/23_24LogoWYear.png?1706723287,WEHack,Mar 23rd - 24th,Dallas,Texas,In-Person Only
